linha;saving_km;cod_i;cod_j;status;motivo;metodo;tempo_ms;n_pdvs;peso_teste;t_atend_teste;t_total_teste;t_min_desloc
220;36.371;5.0;2.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
221;36.351;7.0;50.0;FALHA;TEMPO_TOTAL;Exato;101.63235664367676;8;4787.5;409.65999999999997;525.5433333333333;56.733333333333334
222;36.348;38.0;28.0;FALHA;TEMPO_TOTAL;Exato;102.7529239654541;8;5462.0;432.65999999999997;550.4599999999999;56.91666666666667
223;36.254;4.0;27.0;FALHA;TEMPO_TOTAL;Exato;99.85733032226562;8;4770.5;406.31999999999994;530.4033333333333;49.81666666666666
224;36.232;27.0;36.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
225;36.226;49.0;29.0;FALHA;LOWER_BOUND;;0.0;6;10052.2;467.34000000000003;0.0;67.03333333333333
226;36.189;24.0;26.0;FALHA;TEMPO_TOTAL;Exato;101.73726081848145;8;4269.5;390.98999999999995;514.5233333333333;56.91666666666667
227;36.177;7.0;48.0;FALHA;TEMPO_TOTAL;Exato;101.80282592773438;8;4573.0;399.98999999999995;523.5899999999999;56.91666666666667
228;36.134;24.0;2.0;FALHA;TEMPO_TOTAL;Exato;0.0;3;10136.3;429.0;511.16666666666663;63.416666666666664
229;36.129;2.0;45.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
230;36.129;2.0;5.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
231;36.099;11.0;2.0;FALHA;TEMPO_TOTAL;Exato;0.10085105895996094;3;10274.8;432.0;517.7;63.416666666666664
232;36.097;47.0;37.0;FALHA;TEMPO_TOTAL;Exato;0.8978843688964844;6;9429.2;444.01000000000005;541.21;56.25
233;36.093;13.0;5.0;FALHA;TEMPO_TOTAL;Exato;98.32406044006348;8;4238.0;388.65999999999997;511.5433333333333;55.483333333333334
234;35.985;7.0;42.0;FALHA;TEMPO_TOTAL;Exato;98.73533248901367;8;4640.5;404.98999999999995;531.2733333333333;55.5
235;35.962;18.0;26.0;FALHA;PESO;;0.0;8;14807.6;0.0;0.0;0.0
236;35.961;44.0;26.0;FALHA;LOWER_BOUND;;0.0;10;5603.5;466.98999999999995;0.0;56.1
237;35.932;14.0;36.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
238;35.915;47.0;1.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
239;35.87;28.0;37.0;FALHA;TEMPO_TOTAL;Exato;100.82268714904785;8;4830.5;407.65999999999997;523.56;55.55
240;35.87;26.0;37.0;FALHA;TEMPO_TOTAL;Exato;99.5950698852539;8;4830.5;407.65999999999997;523.56;55.55
241;35.84;27.0;26.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
242;35.798;27.0;29.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
243;35.792;31.0;18.0;FALHA;ATENDIMENTO;;0.0;4;11981.1;519.0;0.0;0.0
244;35.743;42.0;5.0;FALHA;TEMPO_TOTAL;Exato;99.95055198669434;8;4640.5;404.98999999999995;531.2733333333333;55.5
245;35.726;35.0;2.0;FALHA;PESO;;0.0;3;16809.1;0.0;0.0;0.0
246;35.717;36.0;20.0;FALHA;TEMPO_TOTAL;Exato;1.8992424011230469;6;9065.2;434.67;541.57;69.85
247;35.711;50.0;45.0;FALHA;TEMPO_TOTAL;Exato;124.39203262329102;8;4787.5;409.65999999999997;525.5433333333333;56.733333333333334
248;35.711;50.0;5.0;FALHA;TEMPO_TOTAL;Exato;116.56308174133301;8;4787.5;409.65999999999997;525.5433333333333;56.733333333333334
249;35.684;9.0;2.0;FALHA;TEMPO_TOTAL;Exato;0.0;3;10437.8;442.0;530.6;63.416666666666664
250;35.658;2.0;37.0;FALHA;TEMPO_TOTAL;Exato;0.0;3;10697.3;445.67;523.1866666666667;56.25
251;35.658;20.0;37.0;OK;;Exato;0.0;2;867.0;58.0;137.23333333333335;56.25
252;35.657;50.0;37.0;OK;;Exato;0.0;3;1439.5;93.67;172.95333333333332;56.25
253;35.657;29.0;37.0;FALHA;LOWER_BOUND;;0.0;8;10253.2;504.01000000000005;0.0;56.25
254;35.652;49.0;2.0;FALHA;LOWER_BOUND;;0.0;3;11320.3;469.0;0.0;63.416666666666664
255;35.647;46.0;45.0;FALHA;TEMPO_TOTAL;Exato;102.35333442687988;8;5040.5;416.98999999999995;542.4233333333333;48.91666666666667
256;35.541;31.0;27.0;FALHA;LOWER_BOUND;;0.0;10;5603.5;466.98999999999995;0.0;56.1
257;35.535;33.0;37.0;OK;;Exato;0.0;4;1970.0;129.34;217.29000000000002;56.25
258;35.535;1.0;37.0;FALHA;ATENDIMENTO;;0.0;9;10783.7;539.6800000000001;0.0;0.0
259;35.535;10.0;37.0;FALHA;ATENDIMENTO;;0.0;9;10783.7;539.6800000000001;0.0;0.0
260;35.5;7.0;22.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
261;35.486;17.0;5.0;FALHA;TEMPO_TOTAL;Exato;101.93872451782227;8;4886.0;408.65999999999997;536.0433333333333;56.91666666666667
262;35.468;7.0;17.0;FALHA;TEMPO_TOTAL;Exato;99.7307300567627;8;4886.0;408.65999999999997;536.0433333333333;56.91666666666667
263;35.468;7.0;23.0;FALHA;TEMPO_TOTAL;Exato;125.04720687866211;8;5278.5;426.31999999999994;551.8366666666666;56.45
264;35.421;47.0;20.0;FALHA;ATENDIMENTO;;0.0;9;10783.7;539.6800000000001;0.0;0.0
265;35.406;23.0;5.0;FALHA;TEMPO_TOTAL;Exato;89.74266052246094;8;5278.5;426.31999999999994;551.8366666666666;56.45
266;35.406;35.0;26.0;FALHA;ATENDIMENTO;;0.0;8;10942.3;630.99;0.0;0.0
267;35.405;35.0;36.0;FALHA;PESO;;0.0;6;15541.0;0.0;0.0;0.0
268;35.392;17.0;28.0;FALHA;TEMPO_TOTAL;Exato;96.91429138183594;8;4886.0;408.65999999999997;536.0433333333333;56.91666666666667
269;35.351;37.0;2.0;FALHA;PESO;;0.0;6;12051.8;0.0;0.0;0.0
270;35.341;35.0;5.0;FALHA;ATENDIMENTO;;0.0;8;10942.3;630.99;0.0;0.0
271;35.335;28.0;22.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
272;35.328;36.0;37.0;FALHA;ATENDIMENTO;;0.0;9;10783.7;539.6800000000001;0.0;0.0
273;35.324;14.0;26.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
274;35.293;39.0;31.0;OK;;Exato;0.0;4;2544.0;148.0;241.08333333333331;59.16666666666667
275;35.29;38.0;36.0;FALHA;LOWER_BOUND;;0.0;6;10060.7;469.01000000000005;0.0;68.91666666666667
276;35.281;14.0;29.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
277;35.213;37.0;36.0;FALHA;ATENDIMENTO;;0.0;9;10783.7;539.6800000000001;0.0;0.0
278;35.213;37.0;26.0;FALHA;LOWER_BOUND;;0.0;11;6185.0;503.3299999999999;0.0;55.55
279;35.212;37.0;29.0;FALHA;ATENDIMENTO;;0.0;9;10783.7;539.6800000000001;0.0;0.0
280;35.199;35.0;29.0;FALHA;PESO;;0.0;6;15541.0;0.0;0.0;0.0
281;35.16;46.0;7.0;FALHA;TEMPO_TOTAL;Exato;93.02020072937012;8;5040.5;416.98999999999995;542.4233333333333;48.91666666666667
282;35.143;22.0;5.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
283;35.143;22.0;45.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
284;35.088;34.0;45.0;FALHA;TEMPO_TOTAL;Exato;94.57039833068848;8;4346.0;396.65999999999997;515.6933333333333;49.13333333333333
285;35.082;45.0;28.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
286;35.061;18.0;7.0;FALHA;PESO;;0.0;8;14807.6;0.0;0.0;0.0
287;35.061;44.0;7.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
288;35.043;31.0;44.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
289;35.039;24.0;37.0;OK;;Exato;0.0;5;2024.5;146.34;237.60666666666668;56.25
290;35.004;11.0;37.0;OK;;Exato;1.9946098327636719;6;2217.5;166.34;260.12333333333333;56.25
291;34.957;5.0;38.0;FALHA;TEMPO_TOTAL;Exato;96.1456298828125;8;5462.0;432.65999999999997;550.4599999999999;56.91666666666667
292;34.955;34.0;7.0;FALHA;TEMPO_TOTAL;Exato;95.66068649291992;8;4346.0;396.65999999999997;515.6933333333333;49.13333333333333
293;34.949;5.0;1.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
294;34.94;22.0;44.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
295;34.902;1.0;20.0;FALHA;ATENDIMENTO;;0.0;11;11031.2;576.6800000000001;0.0;0.0
296;34.888;5.0;13.0;FALHA;TEMPO_TOTAL;Exato;98.77991676330566;8;4238.0;388.65999999999997;511.5433333333333;55.483333333333334
297;34.846;35.0;37.0;FALHA;TEMPO_TOTAL;Exato;10.926008224487305;7;8944.8;423.34000000000003;522.4066666666668;56.25
298;34.841;43.0;28.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
299;34.836;37.0;5.0;FALHA;ATENDIMENTO;;0.0;13;6432.5;540.3299999999999;0.0;0.0
300;34.836;37.0;45.0;FALHA;ATENDIMENTO;;0.0;13;6432.5;540.3299999999999;0.0;0.0
301;34.83;20.0;22.0;FALHA;PESO;;0.0;8;12299.3;0.0;0.0;0.0
302;34.824;26.0;22.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
303;34.802;4.0;7.0;FALHA;TEMPO_TOTAL;Exato;99.7765064239502;8;4770.5;406.31999999999994;530.4033333333333;49.81666666666666
304;34.782;2.0;20.0;FALHA;PESO;;0.0;8;12299.3;0.0;0.0;0.0
305;34.749;1.0;47.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
306;34.743;45.0;14.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
307;34.684;41.0;28.0;FALHA;TEMPO_TOTAL;Exato;91.61090850830078;8;5346.5;430.31999999999994;551.8199999999999;56.91666666666667
308;34.682;38.0;26.0;FALHA;TEMPO_TOTAL;Exato;92.75531768798828;8;5462.0;432.65999999999997;550.4599999999999;56.91666666666667
309;34.65;5.0;10.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
310;34.64;38.0;29.0;FALHA;LOWER_BOUND;;0.0;6;10060.7;469.01000000000005;0.0;68.91666666666667
311;34.589;9.0;37.0;OK;;Exato;10.975360870361328;7;2573.5;196.34;296.28999999999996;56.25
312;34.571;28.0;1.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
313;34.568;43.0;31.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
314;34.565;50.0;20.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
315;34.556;49.0;37.0;OK;;Exato;109.57503318786621;8;3812.0;253.34;356.0733333333333;56.25
316;34.519;33.0;47.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
317;34.498;29.0;20.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
318;34.49;5.0;47.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
319;34.475;3.0;27.0;FALHA;TEMPO_TOTAL;Exato;99.07054901123047;8;4296.0;393.98999999999995;519.14;45.96666666666667
320;34.459;23.0;28.0;FALHA;TEMPO_TOTAL;Exato;92.75054931640625;8;5278.5;426.31999999999994;551.8366666666666;56.45
321;34.456;26.0;1.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
322;34.454;47.0;33.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
323;34.445;5.0;11.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
324;34.431;21.0;27.0;FALHA;TEMPO_TOTAL;Exato;98.73414039611816;8;5044.5;418.31999999999994;544.7533333333333;43.95
325;34.379;47.0;9.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
326;34.374;4.0;45.0;FALHA;TEMPO_TOTAL;Exato;98.71792793273926;8;4770.5;406.31999999999994;530.4033333333333;49.81666666666666
327;34.371;47.0;10.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
328;34.356;47.0;14.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
329;34.346;22.0;50.0;FALHA;PESO;;0.0;10;13893.8;0.0;0.0;0.0
330;34.338;27.0;2.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
331;34.336;17.0;29.0;FALHA;TEMPO_TOTAL;Exato;1.9943714141845703;6;9484.7;445.01000000000005;539.1933333333334;59.78333333333333
332;34.307;44.0;2.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
333;34.307;18.0;2.0;FALHA;PESO;;0.0;3;20674.4;0.0;0.0;0.0
334;34.253;43.0;27.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
335;34.192;5.0;9.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
336;34.187;7.0;46.0;FALHA;TEMPO_TOTAL;Exato;103.7435531616211;8;5040.5;416.98999999999995;542.4233333333333;48.91666666666667
337;34.167;13.0;28.0;FALHA;TEMPO_TOTAL;Exato;102.68068313598633;8;4238.0;388.65999999999997;511.5433333333333;55.483333333333334
338;34.166;47.0;11.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
339;34.13;29.0;47.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
340;34.13;1.0;9.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
341;34.113;29.0;1.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
342;34.108;33.0;20.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
343;34.107;1.0;14.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
344;34.088;43.0;18.0;FALHA;PESO;;0.0;5;13136.6;0.0;0.0;0.0
345;34.067;48.0;28.0;FALHA;TEMPO_TOTAL;Exato;101.78613662719727;8;4573.0;399.98999999999995;523.5899999999999;56.91666666666667
346;34.063;28.0;47.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
347;34.049;5.0;41.0;FALHA;TEMPO_TOTAL;Exato;112.36429214477539;8;5346.5;430.31999999999994;551.8199999999999;56.91666666666667
348;34.028;33.0;1.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
349;34.011;40.0;27.0;FALHA;ATENDIMENTO;;0.0;8;8676.4;571.3199999999999;0.0;0.0
350;34.011;42.0;28.0;FALHA;TEMPO_TOTAL;Exato;104.42471504211426;8;4640.5;404.98999999999995;531.2733333333333;55.5
351;34.0;17.0;36.0;FALHA;TEMPO_TOTAL;Exato;2.9616355895996094;6;9484.7;445.01000000000005;539.1933333333334;59.78333333333333
352;33.996;17.0;2.0;FALHA;TEMPO_TOTAL;Exato;0.0;3;10752.8;446.67;526.9866666666667;59.25
353;33.973;22.0;18.0;FALHA;PESO;;0.0;3;20674.4;0.0;0.0;0.0
354;33.971;46.0;5.0;FALHA;TEMPO_TOTAL;Exato;108.95752906799316;8;5040.5;416.98999999999995;542.4233333333333;48.91666666666667
355;33.946;10.0;47.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
356;33.935;14.0;2.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
357;33.891;45.0;36.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
358;33.84;11.0;10.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
359;33.834;18.0;22.0;FALHA;PESO;;0.0;3;20674.4;0.0;0.0;0.0
360;33.834;44.0;22.0;FALHA;PESO;;0.9949207305908203;6;12625.8;0.0;0.0;0.0
361;33.808;33.0;10.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
362;33.803;5.0;20.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
363;33.781;36.0;1.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
364;33.779;29.0;33.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
365;33.754;31.0;26.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
366;33.734;7.0;44.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
367;33.729;5.0;48.0;FALHA;TEMPO_TOTAL;Exato;150.8316993713379;8;4573.0;399.98999999999995;523.5899999999999;56.91666666666667
368;33.72;36.0;47.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
369;33.72;7.0;4.0;FALHA;TEMPO_TOTAL;Exato;101.96065902709961;8;4770.5;406.31999999999994;530.4033333333333;49.81666666666666
370;33.704;5.0;49.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
371;33.676;17.0;26.0;FALHA;TEMPO_TOTAL;Exato;99.73335266113281;8;4886.0;408.65999999999997;536.0433333333333;56.91666666666667
372;33.672;31.0;7.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
373;33.661;26.0;47.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
374;33.643;18.0;36.0;FALHA;PESO;;0.0;6;19406.300000000003;0.0;0.0;0.0
375;33.642;44.0;36.0;FALHA;ATENDIMENTO;;0.0;9;11357.7;558.34;0.0;0.0
376;33.641;47.0;49.0;FALHA;PESO;;0.99945068359375;13;12625.7;0.0;0.0;0.0
377;33.612;22.0;31.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
378;33.611;22.0;43.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
379;33.604;33.0;11.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
380;33.594;10.0;11.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
381;33.567;43.0;44.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
382;33.559;1.0;10.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
383;33.544;7.0;34.0;FALHA;TEMPO_TOTAL;Exato;101.98163986206055;8;4346.0;396.65999999999997;515.6933333333333;49.13333333333333
384;33.54;1.0;33.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
385;33.539;10.0;33.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
386;33.534;41.0;36.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
387;33.533;13.0;36.0;FALHA;TEMPO_TOTAL;Exato;1.653432846069336;6;8836.7;425.01000000000005;522.2933333333334;58.15
388;33.513;10.0;9.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
389;33.489;29.0;10.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
390;33.488;23.0;29.0;FALHA;LOWER_BOUND;;0.0;6;9877.2;462.67;0.0;58.36666666666666
391;33.455;26.0;50.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
392;33.455;10.0;1.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
393;33.455;28.0;50.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
394;33.425;9.0;10.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
395;33.418;7.0;18.0;FALHA;PESO;;0.0;8;14807.6;0.0;0.0;0.0
396;33.416;4.0;28.0;FALHA;TEMPO_TOTAL;Exato;102.7688980102539;8;4770.5;406.31999999999994;530.4033333333333;49.81666666666666
397;33.416;11.0;47.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
398;33.416;45.0;26.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
399;33.415;5.0;35.0;FALHA;ATENDIMENTO;;0.0;8;10942.3;630.99;0.0;0.0
400;33.411;34.0;5.0;FALHA;TEMPO_TOTAL;Exato;94.00677680969238;8;4346.0;396.65999999999997;515.6933333333333;49.13333333333333
401;33.38;48.0;36.0;FALHA;TEMPO_TOTAL;Exato;1.7354488372802734;6;9171.7;436.34000000000003;533.8066666666667;58.43333333333334
402;33.373;45.0;29.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
403;33.369;33.0;9.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
404;33.36;28.0;33.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
405;33.354;1.0;11.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
406;33.35;9.0;47.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
407;33.346;33.0;14.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
408;33.316;21.0;7.0;FALHA;TEMPO_TOTAL;Exato;95.74627876281738;8;5044.5;418.31999999999994;544.7533333333333;43.95
409;33.308;3.0;7.0;FALHA;TEMPO_TOTAL;Exato;91.94183349609375;8;4296.0;393.98999999999995;519.14;45.96666666666667
410;33.293;38.0;2.0;FALHA;LOWER_BOUND;;0.0;3;11328.8;470.67;0.0;63.416666666666664
411;33.284;29.0;11.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
412;33.28;5.0;33.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
413;33.276;28.0;10.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
414;33.27;44.0;20.0;FALHA;TEMPO_TOTAL;Heuristico;5.343914031982422;12;6356.0;401.34000000000003;553.1233333333333;54.733333333333334
415;33.27;18.0;20.0;FALHA;PESO;;0.0;9;14404.6;0.0;0.0;0.0
416;33.237;10.0;20.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
417;33.221;9.0;11.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
418;33.203;32.0;45.0;FALHA;TEMPO_TOTAL;Exato;122.35689163208008;8;5521.0;435.98999999999995;558.5233333333333;44.266666666666666
419;33.202;20.0;50.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
420;33.178;36.0;33.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
421;33.152;23.0;36.0;FALHA;LOWER_BOUND;;0.0;6;9877.2;462.67;0.0;58.36666666666666
422;33.151;48.0;29.0;FALHA;TEMPO_TOTAL;Exato;2.0284652709960938;6;9171.7;436.34000000000003;533.8066666666667;58.43333333333334
423;33.139;27.0;37.0;FALHA;ATENDIMENTO;;0.0;15;8027.0;627.3299999999999;0.0;0.0
424;33.138;20.0;1.0;FALHA;PESO;;0.0;13;12625.7;0.0;0.0;0.0
425;33.116;17.0;37.0;OK;;Exato;1027.869462966919;9;4483.0;288.01;392.0433333333333;56.25
426;33.108;9.0;14.0;FALHA;ATENDIMENTO;;0.0;16;8698.0;662.0;0.0;0.0
427;33.108;49.0;14.0;FALHA;ATENDIMENTO;;0.0;16;8698.0;662.0;0.0;0.0
428;33.105;2.0;50.0;FALHA;PESO;;0.0;11;14564.8;0.0;0.0;0.0
429;33.105;36.0;50.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
430;33.094;36.0;10.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
431;33.079;33.0;49.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
432;33.076;10.0;49.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
433;33.076;26.0;33.0;FALHA;ATENDIMENTO;;0.0;16;8698.0;662.0;0.0;0.0
434;33.072;28.0;11.0;FALHA;ATENDIMENTO;;0.0;16;8698.0;662.0;0.0;0.0
435;33.063;23.0;2.0;FALHA;LOWER_BOUND;;0.0;3;11145.3;464.33;0.0;58.36666666666666
436;33.047;9.0;49.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
437;33.046;49.0;47.0;FALHA;PESO;;0.0438690185546875;14;13296.7;0.0;0.0;0.0
438;33.046;49.0;9.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
439;33.046;49.0;10.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
440;33.044;5.0;42.0;FALHA;TEMPO_TOTAL;Exato;106.06622695922852;8;4640.5;404.98999999999995;531.2733333333333;55.5
441;33.027;47.0;38.0;FALHA;LOWER_BOUND;;0.0;6;10060.7;469.01000000000005;0.0;68.91666666666667
442;33.018;41.0;26.0;FALHA;TEMPO_TOTAL;Exato;103.14059257507324;8;5346.5;430.31999999999994;551.8199999999999;56.91666666666667
443;33.008;11.0;33.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
444;32.997;38.0;14.0;FALHA;TEMPO_TOTAL;Exato;100.73041915893555;8;5462.0;432.65999999999997;550.4599999999999;56.91666666666667
445;32.993;26.0;10.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
446;32.988;47.0;24.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
447;32.982;11.0;9.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
448;32.982;42.0;29.0;FALHA;TEMPO_TOTAL;Exato;0.9951591491699219;6;9239.2;441.34000000000003;541.1066666666667;58.61666666666667
449;32.976;41.0;29.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
450;32.964;29.0;9.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
451;32.942;31.0;36.0;FALHA;ATENDIMENTO;;1.0004043579101562;9;11357.7;558.34;0.0;0.0
452;32.941;29.0;14.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
453;32.924;11.0;1.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
454;32.917;31.0;2.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
455;32.915;18.0;45.0;FALHA;PESO;;0.0;8;14807.6;0.0;0.0;0.0
456;32.915;5.0;24.0;FALHA;ATENDIMENTO;;0.0;16;8698.0;662.0;0.0;0.0
457;32.915;44.0;45.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
458;32.89;36.0;11.0;FALHA;PESO;;0.0;14;13296.7;0.0;0.0;0.0
459;32.89;28.0;9.0;FALHA;ATENDIMENTO;;0.0;16;8698.0;662.0;0.0;0.0
460;32.88;3.0;45.0;FALHA;TEMPO_TOTAL;Exato;102.72216796875;8;4296.0;393.98999999999995;519.14;45.96666666666667
461;32.867;28.0;14.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
462;32.854;13.0;29.0;FALHA;TEMPO_TOTAL;Exato;1.0068416595458984;6;8836.7;425.01000000000005;522.2933333333334;58.15
463;32.849;13.0;26.0;FALHA;TEMPO_TOTAL;Exato;103.09267044067383;8;4238.0;388.65999999999997;511.5433333333333;55.483333333333334
464;32.848;10.0;14.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
465;32.844;40.0;7.0;FALHA;ATENDIMENTO;;0.0;8;8676.4;571.3199999999999;0.0;0.0
